cgil_primary_qty_left,cgis_created_on,cgis_id,cdoc_reference,cgil_item_name1,cgil_primary_qty,cdct_name,cgis_document_id,cgis_movement_type,cgis_organization_id,cgil_item_code1,cdoc_pi_status,cdcs_name,cdoc_number,cgil_primary_qty_post,cdoc_notes,cwhs_code,cgis_created_by,cgil_batch_number,cdoc_pi_date,codv_planning_date_pl,metadata_fecha_consulta
0,2025-09-05T07:16:36.952152,81309,514374,CANTO PVC INTRAPLAS ARENA 19X0.45MM 240mxRollo+3,157.0,Salida por entrega,514908,261,98,10003766+3,01,Cerrado,514908,157.0,,1145,cmartinez,,2025-09-05T07:20:20.658326,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81308,514354,DISPOSITIVO PUSH SPAR,12.0,Salida por entrega,514907,261,98,10022479,01,Cerrado,514907,12.0,,1145,cmartinez,,2025-09-05T07:20:41.213137,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81307,514253,CANTO PVC INTRAPLAS FLORMORADO 19X0.45 MM 240mxRollo+1,100.0,Salida por entrega,514906,261,98,10031492+1,01,Cerrado,514906,100.0,,1145,cmartinez,,2025-09-05T07:20:32.115386,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81306,514184,MELAMINICO  SUPERCOR  PB  RH  KOA   TEX RUSTICK  183X244X15,1.0,Salida por entrega,514905,261,98,10026642,01,Cerrado,514905,1.0,,1145,cmartinez,,2025-09-05T07:20:26.092001,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81305,514174,MDF TABLEMAC LIGHT 183X244X09,15.0,Salida por entrega,514904,261,98,10008524,01,Cerrado,514904,15.0,,1145,cmartinez,,2025-09-05T07:20:17.302141,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81303,514060,SIKASET-123 UNIVERSAL             /6X5KG,10.0,Salida por entrega,514902,261,98,10030792,01,Cerrado,514902,10.0,,1145,cmartinez,,2025-09-05T07:20:35.534362,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81302,513757,AFIX KIT EXPRESS ACT 300ML CAJA X 300ML    Ref:406828+59,1561.0,Salida por entrega,514901,261,98,10003953+59,02,Cerrado,514901,1561.0,,1145,cmartinez,+1,2025-09-05T07:25:17.268139,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:16:36.952152,81301,513742,FONDO MELAMINICO (TIPO WENGUE) 183x244x03 mm,3.0,Salida por entrega,514900,261,98,10026934,01,Cerrado,514900,3.0,,1145,cmartinez,,2025-09-05T07:21:02.403256,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81300,514626,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,4.0,Salida por entrega,514899,261,98,10012519,01,Cerrado,514899,4.0,,1145,cmartinez,,2025-09-05T07:15:35.327214,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81299,514619,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,7.0,Salida por entrega,514898,261,98,10012519,01,Cerrado,514898,7.0,,1145,cmartinez,,2025-09-05T07:15:16.586797,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81298,514562,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 40CM  RBM/40,10.0,Salida por entrega,514897,261,98,10021646,01,Cerrado,514897,10.0,,1145,cmartinez,,2025-09-05T07:15:13.805606,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81297,514559,SIKA MULTI-SEAL 15 (15 CM DE ANCHO) 10 MT  ALUMINIO,2.0,Salida por entrega,514896,261,98,10005363,01,Cerrado,514896,2.0,,1145,cmartinez,,2025-09-05T07:16:00.829693,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81296,514546,MELAMINICO UNICOR MDF RH AUSTRAL TEX FOREST 183X244X5.5  1C/ SIN BACKER,23.0,Salida por entrega,514895,261,98,10029331,01,Cerrado,514895,23.0,,1145,cmartinez,,2025-09-05T07:15:49.514426,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81295,514530,BUJE SOLDADO PRESION DE 1.1/2X1   REF 2900866+25,913.0,Salida por entrega,514894,261,98,10011384+25,02,Cerrado,514894,913.0,,1145,cmartinez,,2025-09-05T07:20:54.308157,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81294,514510,SIKA BOOM AMARILLO  300 CC.,18.0,Salida por entrega,514893,261,98,10013437,01,Cerrado,514893,18.0,,1145,cmartinez,,2025-09-05T07:15:54.064834,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81293,514498,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,2.0,Salida por entrega,514892,261,98,10012519,01,Cerrado,514892,2.0,,1145,cmartinez,,2025-09-05T07:15:44.833305,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81292,514185,LAMINA YESO CARTON ESTANDAR 4''X8''X1/2''+4,48.0,Salida por entrega,514891,261,98,10002359+4,01,Cerrado,514891,48.0,,1145,cmartinez,,2025-09-05T07:15:39.647255,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81291,513745,BISAGRA SLOW MOTION CLIP ON 35MM SEMIPARCHE C/T 4H+15,158.0,Salida por entrega,514890,261,98,10003947+15,01,Cerrado,514890,158.0,,1145,cmartinez,,2025-09-05T07:15:23.37811,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:12:34.378035,81290,513269,LAMINA YESO CARTON ESTANDAR 4''X8''X1/2''+2,25.0,Salida por entrega,514889,261,98,10000556+2,01,Cerrado,514889,25.0,,1145,cmartinez,,2025-09-05T07:15:47.656578,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:06:23.416153,81289,513126,BISAGRA 3D SLOW MOTION CLIP ON 35MM SEMIPARCHE C/T 4H+1,8.708,Salida por entrega,514888,261,98,10005779+1,01,Cerrado,514888,8.708,,1290,pgaitan,,2025-09-05T07:10:23.888262,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:05:40.04717,81288,514440,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15+3,11.0,Salida por entrega,514887,261,98,10010200+3,01,Cerrado,514887,11.0,,1290,pgaitan,,2025-09-05T07:10:16.165913,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:05:04.568145,81287,514279,MDF IMPORTADO TABLEMAC   183X244X5.5+3,10.0,Salida por entrega,514886,261,98,10008526+3,01,Cerrado,514886,10.0,,1290,pgaitan,,2025-09-05T07:10:20.533557,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T07:04:33.359414,81286,514271,MDF QD 1.83X2.44X2.5 mm,50.0,Salida por entrega,514885,261,98,10033148,01,Cerrado,514885,50.0,,1290,pgaitan,,2025-09-05T07:05:13.111772,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:57:44.47121,81285,510527,CANTO PVC INTRAPLAS CAPUCCINO 19X0.45MM 240mxRollo,20.0,Salida por entrega,514880,261,98,10003798,01,Cerrado,514880,20.0,,1145,cmartinez,,2025-09-05T07:00:48.630917,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81284,514637,CEMENTO GRIS ALION BULTO X 50kg+4,16.0,Salida por entrega,514879,261,98,10011534+4,01,Cerrado,514879,16.0,,1145,cmartinez,,2025-09-05T07:00:23.249077,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81283,514630,ACROLATEX 50 3508 ANTES TEXACRYL CANECA 20 KG.+7,3416.0,Salida por entrega,514878,261,98,10007037+7,01,Cerrado,514878,3416.0,,1145,cmartinez,,2025-09-05T07:00:17.036165,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81282,514587,PERFIL ESQUINERO GRANDE PINTURA BLANCA  WINN  WINC0382 C3+1,480.0,Salida por entrega,514877,261,98,10028768+1,01,Cerrado,514877,480.0,,1145,cmartinez,,2025-09-05T07:00:45.630299,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81281,514574,CLAVO ESTRIA VERTICAL 1'' CA MEJIA X UNIDAD (U.E LIBRA X 350)+5,5064.0,Salida por entrega,514876,261,98,10020507+5,01,Cerrado,514876,5064.0,,1145,cmartinez,,2025-09-05T07:00:51.516231,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81280,514471,VINILICO BLANCO 2027155 CANECA 5 GALONES+1,11.0,Salida por entrega,514875,261,98,10007108+1,01,Cerrado,514875,11.0,,1145,cmartinez,,2025-09-05T07:00:38.526776,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81279,514468,SIKA 101 MORTERO PLUS GRIS X25 KLS S124464,20.0,Salida por entrega,514874,261,98,10005545,01,Cerrado,514874,20.0,,1145,cmartinez,,2025-09-05T07:00:55.837849,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81278,514461,CINTA DE PAPEL  DE 5CM X 75 ML+9,4057.0,Salida por entrega,514873,261,98,10002359+9,01,Cerrado,514873,4057.0,,1145,cmartinez,,2025-09-05T07:00:43.474514,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81277,514373,BARNIZ BRILLANTE PARA INTEMPERIE INCOLORO 557 1/4 GALON+17,34.0,Salida por entrega,514872,261,98,10006194+17,02,Cerrado,514872,34.0,,1145,cmartinez,,2025-09-05T07:05:15.71051,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:54:14.357488,81276,514357,IQ ICO PINTA MÁS MAT BLANCO 18.9+4,41.0,Salida por entrega,514871,261,98,10007108+4,01,Cerrado,514871,41.0,,1145,cmartinez,,2025-09-05T07:00:54.024145,2025-09-05T00:00:00,2025-09-06 01:43:00
0,2025-09-05T06:50:43.980642,81275,511536,CANTO PVC REHAU SODER 2026 (roble provenzal) 19X0.40MM (U.E 300 m) 300mxRollo,10.0,Salida por entrega,514870,261,98,10031927,01,Cerrado,514870,10.0,,1145,cmartinez,,2025-09-05T06:55:20.453367,2025-09-05T00:00:00,2025-09-06 01:43:00
