Status,ItemCode,DocDate,WhsCode,VarianceValue,VariancePercent,QtyCount2,QtyCount1,QtyCount4,QtyCount3,ItemClosed,QtyStock,QtyCount5,QtyFinal,ItemName,Id,DocNum,metadata_fecha_consulta
Ok,10015573,2025-09-04,1145,0,0.0,,71,,,SI,71,,71,MDF TABLEMAC  RH  183X244X5.5,1185895,513962,2025-09-05 15:39:59
Ok,10015595,2025-09-04,1145,0,0.0,,11,,,SI,11,,11,TAPA TANQUE ECOPLAST 1000 LT AZUL   1315746,1185896,513962,2025-09-05 15:39:59
Ok,10019754,2025-09-04,1145,0,0.0,,3,,,SI,3,,3,LAVAPLATOS TRAMONTINA CUADRADO 50X40X20.8 CM SATINADO 94025105,1186014,513962,2025-09-05 15:39:59
Ok,10020908,2025-09-04,1145,0,0.0,,4,,,SI,4,,4,PINTULUX ALUMINIO 86   1/4 GALON  REF 10390081,1186092,513962,2025-09-05 15:39:59
Ok,10022055,2025-09-04,1145,0,0.0,,14,,,SI,14,,14,SIKAFILL 7 POWER GALON x 4.2 KG - VERDE (617536),1186202,513962,2025-09-05 15:39:59
Ok,10023222,2025-09-04,1145,0,0.0,,6,,,SI,6,,6,MDF    183X244X2.7 CRUDO  T,1186327,513962,2025-09-05 15:39:59
Ok,10024193,2025-09-04,1145,0,0.0,,3,,,SI,3,,3,SIKAMANTO APP 3.5 GP BLANCO  ROLLO (10M2),1186392,513962,2025-09-05 15:39:59
Ok,10024415,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,MESON VITAL BASIC 100X52 IZQUIERDO MONOCONTROL REF: 237805,1186414,513962,2025-09-05 15:39:59
Ok,10024435,2025-09-04,1145,0,0.0,,25,,,SI,25,,25,SIKAFILL -100SUPER CO GRIS  PL CUÑETE 657414,1186417,513962,2025-09-05 15:39:59
Ok,10026395,2025-09-04,1145,0,0.0,,3,,,SI,3,,3,LAVAPLATOS VITAL BASIC EMPOTRAR 62x48cm MEZCLADOR Ref: 237944,1186501,513962,2025-09-05 15:39:59
Ok,10026396,2025-09-04,1145,0,0.0,,6,,,SI,6,,6,LAVAPLATOS VITAL BASIC EMPOTRAR 62x48cm MONOCONTROL Ref: 238456,1186502,513962,2025-09-05 15:39:59
Ok,10026475,2025-09-04,1145,0,0.0,,3,,,SI,3,,3,MESON FLUENS 150x52 LISO DERECHO MONOCONTROL Ref: 240051,1186513,513962,2025-09-05 15:39:59
Ok,10026476,2025-09-04,1145,0,0.0,,3,,,SI,3,,3,MESON FLUENS 150X52 LISO IZQUIERDO MONOCONTROL Ref: 240052,1186514,513962,2025-09-05 15:39:59
Ok,10027817,2025-09-04,1145,0,0.0,,90,,,SI,90,,90,YESO FLEX BLANCO X 25 KILOS,1186713,513962,2025-09-05 15:39:59
Ok,10027818,2025-09-04,1145,0,0.0,,105,,,SI,105,,105,CAOLIN FLEX ROJO X 25 KILOS (BEIGE),1186714,513962,2025-09-05 15:39:59
Ok,10027842,2025-09-04,1145,0,0.0,,11,,,SI,11,,11,MESON VITAL BASIC 100X52 DERERCHO MEZCLADOR REF: 237801,1186715,513962,2025-09-05 15:39:59
Ok,10027843,2025-09-04,1145,0,0.0,,8,,,SI,8,,8,MESON VITAL BASIC 100X52 IZQUIERDO MEZCLADOR REF: 237802,1186716,513962,2025-09-05 15:39:59
Ok,10028026,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,LAVAPL PRIME 54X44CM + CANASTILLA Y REJILLA,1186724,513962,2025-09-05 15:39:59
Ok,10028075,2025-09-04,1145,0,0.0,,17,,,SI,17,,17,CAL FLEX X 10KG,1186727,513962,2025-09-05 15:39:59
Ok,10028112,2025-09-04,1145,0,0.0,,36,,,SI,36,,36,LAMINA BLACK THEATER BOARD  24X48X2 (61X122),1186731,513962,2025-09-05 15:39:59
Ok,10028190,2025-09-04,1145,0,0.0,,27,,,SI,27,,27,CAOLIN FLEX BLANCO X 25 KILOS,1186741,513962,2025-09-05 15:39:59
Ok,10030341,2025-09-04,1145,0,0.0,,80,,,SI,80,,80,"PANEL SKY CLEAN 0,61M X 0,61M X  15MM",1186937,513962,2025-09-05 15:39:59
Ok,10031746,2025-09-04,1145,0,0.0,,34,,,SI,34,,34,LANA DE FIBRA DE VIDRIO ETERBOARD 7.5 x 1.2 x 2.5”,1187163,513962,2025-09-05 15:39:59
Ok,10031760,2025-09-04,1145,0,0.0,,39,,,SI,39,,39,TUBO RECTANGULAR 3'' X 1 1/2 '' Cal 20 ( 0.80),1187170,513962,2025-09-05 15:39:59
Ok,10031761,2025-09-04,1145,0,0.0,,93,,,SI,93,,93,TUBO RECTANGULAR 3''X 1 1/2'' Cal 18 (1.10),1187171,513962,2025-09-05 15:39:59
Ok,10031763,2025-09-04,1145,0,0.0,,49,,,SI,49,,49,TUBO RECTANGULAR 2'' X 1 '' Cal 18 (1.10),1187172,513962,2025-09-05 15:39:59
Ok,10032484,2025-09-04,1145,0,0.0,,363,,,SI,363,,363,SIKAMASTIC DE 28 KG,1187250,513962,2025-09-05 15:39:59
Ok,10033924,2025-09-04,1145,0,0.0,,30,,,SI,30,,30,KORAZA BLANCO 2650 CANECA PRECIO ESPECIAL 5 GALONES,1187483,513962,2025-09-05 15:39:59
Ok,10033925,2025-09-04,1145,0,0.0,,20,,,SI,20,,20,KORAZA BLANCO 2650  PRECIO ESPECIAL GALON,1187484,513962,2025-09-05 15:39:59
Ok,10033926,2025-09-04,1145,0,0.0,,40,,,SI,40,,40,KORAZA BLANCO 2650  PRECIO ESPECIAL BALDE,1187485,513962,2025-09-05 15:39:59
Ok,10002906,2025-09-04,1145,0,0.0,,351,,,SI,351,,351,LADRILLO H-07 3 CELDAS (33X20X7)  - 5KG,1184382,513962,2025-09-05 15:39:59
Faltante,10002907,2025-09-04,1145,6,0.01282051282051282,462.0,462,,,SI,468,,462,LADRILLO H-10 6 CELDAS (33X20X10) - 6.5 KG,1184383,513962,2025-09-05 15:39:59
Faltante,10002908,2025-09-04,1145,8,0.029850746268656716,260.0,260,,,SI,268,,260,LADRILLO H-15 6 CELDAS (33X20X15) - 8.5 KG,1184384,513962,2025-09-05 15:39:59
Ok,10004936,2025-09-04,1145,0,0.0,,8,,,SI,8,,8,LAVAPLATOS  SENCILLO 55x43cm GRAFADO Ref: 204804,1184655,513962,2025-09-05 15:39:59
Ok,10004937,2025-09-04,1145,0,0.0,,4,,,SI,4,,4,LAVAPLATOS DOBLE TANQUE SENCILLO 80x43cm Ref: 204050,1184656,513962,2025-09-05 15:39:59
Ok,10004957,2025-09-04,1145,0,0.0,,7,,,SI,7,,7,LAVAPLATOS VITAL EMPOTRAR 50x35 4P Ref: 230171,1184657,513962,2025-09-05 15:39:59
Ok,10004958,2025-09-04,1145,0,0.0,,6,,,SI,6,,6,LAVAPLATOS VITAL EMPOTRAR 53X43 MEZCLADOR Ref:230172,1184658,513962,2025-09-05 15:39:59
Ok,10004970,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,LAVAPLATOS TRAMONTINA REDONDO BAJO PONER 38X38X17 CMS  SATINADO 94014105,1184659,513962,2025-09-05 15:39:59
Ok,10004972,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,LAVAPLATOS TRAMONTINA RECTANGULAR BAJO PONER 56X34X17 CMS  SATINADO 94024105,1184660,513962,2025-09-05 15:39:59
Ok,10004979,2025-09-04,1145,0,0.0,,5,,,SI,5,,5,LAVAPLATOS  TRAMONTINA REDONDO BAJO PONER 38X38X14 CM PULIDO  94044405,1184661,513962,2025-09-05 15:39:59
Ok,10005338,2025-09-04,1145,0,0.0,,42,,,SI,42,,42,SIKAFILL POWER 12 ANOS COLOR GRIS X 4.4 KG,1184736,513962,2025-09-05 15:39:59
Ok,10005437,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,SIKAFIBER PP/PE-700/55 POR 7KG T143060,1184756,513962,2025-09-05 15:39:59
Ok,10005586,2025-09-04,1145,0,0.0,,18,,,SI,18,,18,JUEGO CONEXIONES  ETERNIT PVC TANQUE PLASTICO REF 142220,1184782,513962,2025-09-05 15:39:59
Ok,10006192,2025-09-04,1145,0,0.0,,42,,,SI,42,,42,PINTURA ANTICORROSIVA GRIS 507 GALON,1184857,513962,2025-09-05 15:39:59
Ok,10006409,2025-09-04,1145,0,0.0,,32,,,SI,32,,32,KORAZA PRO 550 BASE PASTEL 27474 CANECA 5 GALONES,1184955,513962,2025-09-05 15:39:59
Ok,10007044,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,KORAZA PRO 550 NEGRO EN CUNETE 10289273         20230/Q,1184998,513962,2025-09-05 15:39:59
Ok,10007436,2025-09-04,1145,0,0.0,,20,,,SI,20,,20,PINTURA PARA DRYWALL PINTUCO BLANCO 3780 CANECA 5 GALONES,1185070,513962,2025-09-05 15:39:59
Ok,10008532,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,MDF TABLEMAC LIGHT 183X244X15 RH,1185087,513962,2025-09-05 15:39:59
Ok,10011140,2025-09-04,1145,0,0.0,,30,,,SI,30,,30,TUBO BIAXIAL PR 160 PSI 6   X6M    Ref:2900112,1185413,513962,2025-09-05 15:39:59
Ok,10012853,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,MDF ARAUCO 183X244X09mm,1185721,513962,2025-09-05 15:39:59
Ok,10013119,2025-09-04,1145,0,0.0,,4,,,SI,4,,4,MESON RADIANTE 120x52 LISO DERECHO MONOCONTROL Ref: 239408,1185729,513962,2025-09-05 15:39:59
Ok,10013120,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,MESON RADIANTE 120x52 LISO IZQUIERDO MONOCONTROL Ref:239409,1185730,513962,2025-09-05 15:39:59
Ok,10013353,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,TAPA TANQUE  ETERNIT 500LTS AZUL REF 1315742,1185741,513962,2025-09-05 15:39:59
Ok,10016018,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,TAPA TANQUE GRASAS ETERNIT 250 LTS COLOR NEGRO REF 1315759,1185918,513962,2025-09-05 15:39:59
Ok,10016618,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,ESCURRIDOR VERD 2T CLASICO ESCURRIDOR VERDULERO,1185942,513962,2025-09-05 15:39:59
Ok,10020076,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,TANQUE ETERNIT 250LTS NEGRO (SIN TAPA Y CONEXION) 1315733,1186038,513962,2025-09-05 15:39:59
Ok,10020077,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,TAPA TANQUE  ETERNIT 250LTS NEGRO REF 1315736,1186039,513962,2025-09-05 15:39:59
Ok,10020229,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,TAPA TANQUE AJOVER 250 LTS UNICAPA AZUL,1186046,513962,2025-09-05 15:39:59
Ok,10023819,2025-09-04,1145,0,0.0,,1,,,SI,1,,1,PINTURA EPOXI POLIAMIDA AZUL 13245 GL 0.75 GL,1186370,513962,2025-09-05 15:39:59
Ok,10026746,2025-09-04,1145,0,0.0,,70,,,SI,70,,70,MANTO PROTEKTOR PRO 3MM 2MM  FIBERGLASS ROLLO 10MX1MX3MM (10M2),1186566,513962,2025-09-05 15:39:59
Ok,10028476,2025-09-04,1145,0,0.0,,3,,,SI,3,,3,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 GALON,1186757,513962,2025-09-05 15:39:59
Ok,10028878,2025-09-04,1145,0,0.0,,2,,,SI,2,,2,ROMPETRAFICO ALION 1 MT X 60 CM,1186782,513962,2025-09-05 15:39:59
Ok,10031131,2025-09-04,1145,0,0.0,,100,,,SI,100,,100,PINTURA TIPO II SUPERMASTICK CUÑETE 5 GALONES,1187088,513962,2025-09-05 15:39:59
Ok,10031133,2025-09-04,1145,0,0.0,,21,,,SI,21,,21,PINTURA TIPO II SUPERMASTICK GALÓN,1187089,513962,2025-09-05 15:39:59
Ok,10031266,2025-09-04,1145,0,0.0,,15,,,SI,15,,15,IMPERMEABILIZANTE ACRÍLICO FIBERAKRIL 7 AÑOS BLANCO 1 GALÓN,1187120,513962,2025-09-05 15:39:59
Ok,10031267,2025-09-04,1145,0,0.0,,28,,,SI,28,,28,IMPERMEABILIZANTE  ACRÍLICO FIBERAKRIL 7 AÑOS GRIS 1 GALÓN,1187121,513962,2025-09-05 15:39:59
Ok,10032873,2025-09-04,1145,0,0.0,,47,,,SI,47,,47,"SIKAFILL-50 UNIVERSAL WHITE     /4X4,5KG  771598",1187319,513962,2025-09-05 15:39:59
Ok,10033263,2025-09-04,1145,0,0.0,,5,,,SI,5,,5,"FRESCASA ECO XS 300'' X 24'' X 2,5''",1187384,513962,2025-09-05 15:39:59
Ok,10033929,2025-09-04,1145,0,0.0,,52,,,SI,52,,52,ESMALTE PINTULUX TEU BLANCO 11 PRECIO ESPECIAL GALON,1187486,513962,2025-09-05 15:39:59
Ok,10033930,2025-09-04,1145,0,0.0,,52,,,SI,52,,52,ESMALTE PINTULUX TEU NEGRO 95 PRECIO ESPECIAL GALON,1187487,513962,2025-09-05 15:39:59
Ok,10033949,2025-09-04,1145,0,0.0,,100,,,SI,100,,100,MALLA SOMBRA NEGRA AL 80% DE 4 X 100 MTS POLISOMBRA,1187488,513962,2025-09-05 15:39:59
Ok,10033950,2025-09-04,1145,0,0.0,,700,,,SI,700,,700,PLASTICO NEGRO CAL.6X3X100 MTS,1187489,513962,2025-09-05 15:39:59
Ok,10033951,2025-09-04,1145,0,0.0,,500,,,SI,500,,500,PLASTICO NEGRO CAL.6X4X100 MTS,1187490,513962,2025-09-05 15:39:59
